,Availability,Date,Time,IsWeekend,IsPeakHour,Holidays,Datetime,ISO8601,temperature,rain
219,3012,2016-06-03,17:00:03,False,True,No holidays,2016-06-03 17:00:00,2016-06-03T17:00,28.2,0.2
220,3060,2016-06-03,17:15:02,False,True,No holidays,2016-06-03 17:00:00,2016-06-03T17:00,28.2,0.2
221,3155,2016-06-03,17:30:03,False,True,No holidays,2016-06-03 17:00:00,2016-06-03T17:00,28.2,0.2
222,3230,2016-06-03,17:45:03,False,True,No holidays,2016-06-03 17:00:00,2016-06-03T17:00,28.2,0.2
223,3200,2016-06-03,18:00:03,False,False,No holidays,2016-06-03 18:00:00,2016-06-03T18:00,28.1,2.5
224,3147,2016-06-03,18:15:02,False,False,No holidays,2016-06-03 18:00:00,2016-06-03T18:00,28.1,2.5
225,3092,2016-06-03,18:30:02,False,False,No holidays,2016-06-03 18:00:00,2016-06-03T18:00,28.1,2.5
226,3045,2016-06-03,18:45:02,False,False,No holidays,2016-06-03 18:00:00,2016-06-03T18:00,28.1,2.5
227,3003,2016-06-03,19:00:02,False,False,No holidays,2016-06-03 19:00:00,2016-06-03T19:00,27.8,0.0
228,2979,2016-06-03,19:15:02,False,False,No holidays,2016-06-03 19:00:00,2016-06-03T19:00,27.8,0.0
229,2905,2016-06-03,19:30:02,False,False,No holidays,2016-06-03 19:00:00,2016-06-03T19:00,27.8,0.0
230,2900,2016-06-03,19:45:03,False,False,No holidays,2016-06-03 19:00:00,2016-06-03T19:00,27.8,0.0
231,2919,2016-06-03,20:00:03,False,False,No holidays,2016-06-03 20:00:00,2016-06-03T20:00,27.1,0.0
232,2954,2016-06-03,20:15:02,False,False,No holidays,2016-06-03 20:00:00,2016-06-03T20:00,27.1,0.0
233,3017,2016-06-03,20:30:02,False,False,No holidays,2016-06-03 20:00:00,2016-06-03T20:00,27.1,0.0
234,3071,2016-06-03,20:45:02,False,False,No holidays,2016-06-03 20:00:00,2016-06-03T20:00,27.1,0.0
235,3146,2016-06-03,21:00:02,False,False,No holidays,2016-06-03 21:00:00,2016-06-03T21:00,26.2,0.0
236,3322,2016-06-03,21:15:05,False,False,No holidays,2016-06-03 21:00:00,2016-06-03T21:00,26.2,0.0
237,3527,2016-06-03,21:30:02,False,False,No holidays,2016-06-03 21:00:00,2016-06-03T21:00,26.2,0.0
238,3753,2016-06-03,21:45:02,False,False,No holidays,2016-06-03 21:00:00,2016-06-03T21:00,26.2,0.0
239,4038,2016-06-03,22:00:02,False,False,No holidays,2016-06-03 22:00:00,2016-06-03T22:00,25.8,0.0
240,4430,2016-06-03,22:15:02,False,False,No holidays,2016-06-03 22:00:00,2016-06-03T22:00,25.8,0.0
241,4711,2016-06-03,22:30:03,False,False,No holidays,2016-06-03 22:00:00,2016-06-03T22:00,25.8,0.0
242,4867,2016-06-03,22:45:03,False,False,No holidays,2016-06-03 22:00:00,2016-06-03T22:00,25.8,0.0
243,4970,2016-06-03,23:00:03,False,False,No holidays,2016-06-03 23:00:00,2016-06-03T23:00,25.6,0.0
244,5030,2016-06-03,23:15:03,False,False,No holidays,2016-06-03 23:00:00,2016-06-03T23:00,25.6,0.0
245,5095,2016-06-03,23:30:03,False,False,No holidays,2016-06-03 23:00:00,2016-06-03T23:00,25.6,0.0
246,5157,2016-06-03,23:45:03,False,False,No holidays,2016-06-03 23:00:00,2016-06-03T23:00,25.6,0.0
247,5258,2016-06-04,00:00:03,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 00:00:00,2016-06-04T00:00,25.2,0.0
248,5281,2016-06-04,00:15:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 00:00:00,2016-06-04T00:00,25.2,0.0
249,5301,2016-06-04,00:30:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 00:00:00,2016-06-04T00:00,25.2,0.0
250,5321,2016-06-04,00:45:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 00:00:00,2016-06-04T00:00,25.2,0.0
251,5336,2016-06-04,01:00:03,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 01:00:00,2016-06-04T01:00,24.8,0.0
252,5342,2016-06-04,01:15:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 01:00:00,2016-06-04T01:00,24.8,0.0
253,5340,2016-06-04,01:30:03,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 01:00:00,2016-06-04T01:00,24.8,0.0
254,5344,2016-06-04,01:45:03,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 01:00:00,2016-06-04T01:00,24.8,0.0
255,5344,2016-06-04,02:00:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 02:00:00,2016-06-04T02:00,24.5,0.0
256,5345,2016-06-04,02:15:03,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 02:00:00,2016-06-04T02:00,24.5,0.0
257,5346,2016-06-04,02:30:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 02:00:00,2016-06-04T02:00,24.5,0.0
258,5348,2016-06-04,02:45:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 02:00:00,2016-06-04T02:00,24.5,0.0
259,5349,2016-06-04,03:00:03,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 03:00:00,2016-06-04T03:00,24.3,0.0
260,5348,2016-06-04,03:15:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 03:00:00,2016-06-04T03:00,24.3,0.0
261,5349,2016-06-04,03:30:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 03:00:00,2016-06-04T03:00,24.3,0.0
262,5350,2016-06-04,03:45:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 03:00:00,2016-06-04T03:00,24.3,0.0
263,5350,2016-06-04,04:00:03,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 04:00:00,2016-06-04T04:00,24.1,0.0
264,5348,2016-06-04,04:15:03,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 04:00:00,2016-06-04T04:00,24.1,0.0
265,5347,2016-06-04,04:30:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 04:00:00,2016-06-04T04:00,24.1,0.0
266,5347,2016-06-04,04:45:03,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 04:00:00,2016-06-04T04:00,24.1,0.0
267,5347,2016-06-04,05:00:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 05:00:00,2016-06-04T05:00,23.9,0.0
268,5347,2016-06-04,05:15:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 05:00:00,2016-06-04T05:00,23.9,0.0
269,5346,2016-06-04,05:30:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 05:00:00,2016-06-04T05:00,23.9,0.0
270,5345,2016-06-04,05:45:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 05:00:00,2016-06-04T05:00,23.9,0.0
271,5343,2016-06-04,06:00:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 06:00:00,2016-06-04T06:00,23.7,0.0
272,5342,2016-06-04,06:15:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 06:00:00,2016-06-04T06:00,23.7,0.0
273,5343,2016-06-04,06:30:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 06:00:00,2016-06-04T06:00,23.7,0.0
274,5341,2016-06-04,06:45:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 06:00:00,2016-06-04T06:00,23.7,0.0
275,5339,2016-06-04,07:00:03,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 07:00:00,2016-06-04T07:00,23.6,0.0
276,5333,2016-06-04,07:15:03,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 07:00:00,2016-06-04T07:00,23.6,0.0
277,5329,2016-06-04,07:30:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 07:00:00,2016-06-04T07:00,23.6,0.0
278,5322,2016-06-04,07:45:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 07:00:00,2016-06-04T07:00,23.6,0.0
279,5307,2016-06-04,08:00:03,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 08:00:00,2016-06-04T08:00,24.4,0.0
280,5294,2016-06-04,08:15:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 08:00:00,2016-06-04T08:00,24.4,0.0
281,5278,2016-06-04,08:30:03,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 08:00:00,2016-06-04T08:00,24.4,0.0
282,5252,2016-06-04,08:45:04,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 08:00:00,2016-06-04T08:00,24.4,0.0
283,5223,2016-06-04,09:00:03,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 09:00:00,2016-06-04T09:00,26.7,0.0
284,5167,2016-06-04,09:15:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 09:00:00,2016-06-04T09:00,26.7,0.0
285,5113,2016-06-04,09:30:03,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 09:00:00,2016-06-04T09:00,26.7,0.0
286,5001,2016-06-04,09:45:03,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 09:00:00,2016-06-04T09:00,26.7,0.0
287,4851,2016-06-04,10:00:03,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 10:00:00,2016-06-04T10:00,28.5,0.0
288,4659,2016-06-04,10:15:03,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 10:00:00,2016-06-04T10:00,28.5,0.0
289,4468,2016-06-04,10:30:03,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 10:00:00,2016-06-04T10:00,28.5,0.0
290,4277,2016-06-04,10:45:03,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 10:00:00,2016-06-04T10:00,28.5,0.0
291,4077,2016-06-04,11:00:03,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 11:00:00,2016-06-04T11:00,29.6,0.0
292,3875,2016-06-04,11:15:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 11:00:00,2016-06-04T11:00,29.6,0.0
293,3715,2016-06-04,11:30:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 11:00:00,2016-06-04T11:00,29.6,0.0
294,3496,2016-06-04,11:45:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 11:00:00,2016-06-04T11:00,29.6,0.0
295,3309,2016-06-04,12:00:03,True,True,The Yang di-Pertuan Agong's Birthday,2016-06-04 12:00:00,2016-06-04T12:00,30.3,0.0
296,3120,2016-06-04,12:15:03,True,True,The Yang di-Pertuan Agong's Birthday,2016-06-04 12:00:00,2016-06-04T12:00,30.3,0.0
297,2919,2016-06-04,12:30:03,True,True,The Yang di-Pertuan Agong's Birthday,2016-06-04 12:00:00,2016-06-04T12:00,30.3,0.0
298,2716,2016-06-04,12:45:03,True,True,The Yang di-Pertuan Agong's Birthday,2016-06-04 12:00:00,2016-06-04T12:00,30.3,0.0
299,2559,2016-06-04,13:00:02,True,True,The Yang di-Pertuan Agong's Birthday,2016-06-04 13:00:00,2016-06-04T13:00,30.6,0.0
300,2414,2016-06-04,13:15:02,True,True,The Yang di-Pertuan Agong's Birthday,2016-06-04 13:00:00,2016-06-04T13:00,30.6,0.0
301,2282,2016-06-04,13:30:02,True,True,The Yang di-Pertuan Agong's Birthday,2016-06-04 13:00:00,2016-06-04T13:00,30.6,0.0
302,2181,2016-06-04,13:45:04,True,True,The Yang di-Pertuan Agong's Birthday,2016-06-04 13:00:00,2016-06-04T13:00,30.6,0.0
303,2093,2016-06-04,14:00:05,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 14:00:00,2016-06-04T14:00,31.0,0.0
304,2066,2016-06-04,14:15:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 14:00:00,2016-06-04T14:00,31.0,0.0
305,2014,2016-06-04,14:30:05,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 14:00:00,2016-06-04T14:00,31.0,0.0
306,1996,2016-06-04,14:45:05,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 14:00:00,2016-06-04T14:00,31.0,0.0
307,1945,2016-06-04,15:00:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 15:00:00,2016-06-04T15:00,30.8,0.0
308,1915,2016-06-04,15:15:03,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 15:00:00,2016-06-04T15:00,30.8,0.0
309,1886,2016-06-04,15:30:03,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 15:00:00,2016-06-04T15:00,30.8,0.0
310,1882,2016-06-04,15:45:03,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 15:00:00,2016-06-04T15:00,30.8,0.0
311,1906,2016-06-04,16:00:05,True,True,The Yang di-Pertuan Agong's Birthday,2016-06-04 16:00:00,2016-06-04T16:00,30.3,0.2
312,1931,2016-06-04,16:15:05,True,True,The Yang di-Pertuan Agong's Birthday,2016-06-04 16:00:00,2016-06-04T16:00,30.3,0.2
313,1960,2016-06-04,16:30:02,True,True,The Yang di-Pertuan Agong's Birthday,2016-06-04 16:00:00,2016-06-04T16:00,30.3,0.2
314,1994,2016-06-04,16:45:02,True,True,The Yang di-Pertuan Agong's Birthday,2016-06-04 16:00:00,2016-06-04T16:00,30.3,0.2
315,2043,2016-06-04,17:00:05,True,True,The Yang di-Pertuan Agong's Birthday,2016-06-04 17:00:00,2016-06-04T17:00,29.7,0.0
316,2133,2016-06-04,17:15:02,True,True,The Yang di-Pertuan Agong's Birthday,2016-06-04 17:00:00,2016-06-04T17:00,29.7,0.0
317,2233,2016-06-04,17:30:02,True,True,The Yang di-Pertuan Agong's Birthday,2016-06-04 17:00:00,2016-06-04T17:00,29.7,0.0
318,2303,2016-06-04,17:45:02,True,True,The Yang di-Pertuan Agong's Birthday,2016-06-04 17:00:00,2016-06-04T17:00,29.7,0.0
319,2322,2016-06-04,18:00:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 18:00:00,2016-06-04T18:00,28.6,0.0
320,2330,2016-06-04,18:15:04,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 18:00:00,2016-06-04T18:00,28.6,0.0
321,2361,2016-06-04,18:30:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 18:00:00,2016-06-04T18:00,28.6,0.0
322,2468,2016-06-04,18:45:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 18:00:00,2016-06-04T18:00,28.6,0.0
323,2546,2016-06-04,19:00:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 19:00:00,2016-06-04T19:00,28.0,0.0
324,2596,2016-06-04,19:15:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 19:00:00,2016-06-04T19:00,28.0,0.0
325,2625,2016-06-04,19:30:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 19:00:00,2016-06-04T19:00,28.0,0.0
326,2663,2016-06-04,19:45:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 19:00:00,2016-06-04T19:00,28.0,0.0
327,2648,2016-06-04,20:00:03,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 20:00:00,2016-06-04T20:00,27.2,0.0
328,2629,2016-06-04,20:15:03,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 20:00:00,2016-06-04T20:00,27.2,0.0
329,2645,2016-06-04,20:30:06,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 20:00:00,2016-06-04T20:00,27.2,0.0
330,2687,2016-06-04,20:45:03,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 20:00:00,2016-06-04T20:00,27.2,0.0
331,2817,2016-06-04,21:00:03,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 21:00:00,2016-06-04T21:00,26.4,0.0
332,3004,2016-06-04,21:15:04,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 21:00:00,2016-06-04T21:00,26.4,0.0
333,3223,2016-06-04,21:30:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 21:00:00,2016-06-04T21:00,26.4,0.0
334,3511,2016-06-04,21:45:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 21:00:00,2016-06-04T21:00,26.4,0.0
335,3800,2016-06-04,22:00:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 22:00:00,2016-06-04T22:00,25.8,0.0
336,4199,2016-06-04,22:15:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 22:00:00,2016-06-04T22:00,25.8,0.0
337,4534,2016-06-04,22:30:03,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 22:00:00,2016-06-04T22:00,25.8,0.0
338,4806,2016-06-04,22:45:03,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 22:00:00,2016-06-04T22:00,25.8,0.0
339,4912,2016-06-04,23:00:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 23:00:00,2016-06-04T23:00,25.2,0.0
340,4951,2016-06-04,23:15:04,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 23:00:00,2016-06-04T23:00,25.2,0.0
341,4960,2016-06-04,23:30:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 23:00:00,2016-06-04T23:00,25.2,0.0
342,4966,2016-06-04,23:45:02,True,False,The Yang di-Pertuan Agong's Birthday,2016-06-04 23:00:00,2016-06-04T23:00,25.2,0.0
343,4972,2016-06-05,00:00:03,True,False,No holidays,2016-06-05 00:00:00,2016-06-05T00:00,24.9,0.0
344,4973,2016-06-05,00:15:03,True,False,No holidays,2016-06-05 00:00:00,2016-06-05T00:00,24.9,0.0
345,4970,2016-06-05,00:30:03,True,False,No holidays,2016-06-05 00:00:00,2016-06-05T00:00,24.9,0.0
346,4979,2016-06-05,00:45:02,True,False,No holidays,2016-06-05 00:00:00,2016-06-05T00:00,24.9,0.0
347,4987,2016-06-05,01:00:03,True,False,No holidays,2016-06-05 01:00:00,2016-06-05T01:00,24.6,0.0
348,5001,2016-06-05,01:15:02,True,False,No holidays,2016-06-05 01:00:00,2016-06-05T01:00,24.6,0.0
349,5007,2016-06-05,04:00:02,True,False,No holidays,2016-06-05 04:00:00,2016-06-05T04:00,23.8,0.0
350,5007,2016-06-05,04:15:02,True,False,No holidays,2016-06-05 04:00:00,2016-06-05T04:00,23.8,0.0
351,5005,2016-06-05,04:30:03,True,False,No holidays,2016-06-05 04:00:00,2016-06-05T04:00,23.8,0.0
352,5005,2016-06-05,04:45:02,True,False,No holidays,2016-06-05 04:00:00,2016-06-05T04:00,23.8,0.0
353,5005,2016-06-05,05:00:02,True,False,No holidays,2016-06-05 05:00:00,2016-06-05T05:00,23.6,0.0
354,5005,2016-06-05,05:15:02,True,False,No holidays,2016-06-05 05:00:00,2016-06-05T05:00,23.6,0.0
355,5005,2016-06-05,05:30:03,True,False,No holidays,2016-06-05 05:00:00,2016-06-05T05:00,23.6,0.0
356,5004,2016-06-05,05:45:02,True,False,No holidays,2016-06-05 05:00:00,2016-06-05T05:00,23.6,0.0
357,5001,2016-06-05,06:00:02,True,False,No holidays,2016-06-05 06:00:00,2016-06-05T06:00,23.4,0.0
358,4996,2016-06-05,06:15:03,True,False,No holidays,2016-06-05 06:00:00,2016-06-05T06:00,23.4,0.0
359,4983,2016-06-05,06:30:02,True,False,No holidays,2016-06-05 06:00:00,2016-06-05T06:00,23.4,0.0
360,4976,2016-06-05,06:45:03,True,False,No holidays,2016-06-05 06:00:00,2016-06-05T06:00,23.4,0.0
361,4967,2016-06-05,07:00:03,True,False,No holidays,2016-06-05 07:00:00,2016-06-05T07:00,23.3,0.0
362,4959,2016-06-05,07:15:02,True,False,No holidays,2016-06-05 07:00:00,2016-06-05T07:00,23.3,0.0
363,4948,2016-06-05,07:30:02,True,False,No holidays,2016-06-05 07:00:00,2016-06-05T07:00,23.3,0.0
364,4934,2016-06-05,07:45:02,True,False,No holidays,2016-06-05 07:00:00,2016-06-05T07:00,23.3,0.0
365,4918,2016-06-05,08:00:02,True,False,No holidays,2016-06-05 08:00:00,2016-06-05T08:00,24.3,0.0
366,4902,2016-06-05,08:15:02,True,False,No holidays,2016-06-05 08:00:00,2016-06-05T08:00,24.3,0.0
367,4872,2016-06-05,08:30:03,True,False,No holidays,2016-06-05 08:00:00,2016-06-05T08:00,24.3,0.0
368,4844,2016-06-05,08:45:03,True,False,No holidays,2016-06-05 08:00:00,2016-06-05T08:00,24.3,0.0
369,4805,2016-06-05,09:00:02,True,False,No holidays,2016-06-05 09:00:00,2016-06-05T09:00,26.1,0.0
370,4770,2016-06-05,09:15:02,True,False,No holidays,2016-06-05 09:00:00,2016-06-05T09:00,26.1,0.0
371,4730,2016-06-05,09:30:02,True,False,No holidays,2016-06-05 09:00:00,2016-06-05T09:00,26.1,0.0
372,4653,2016-06-05,09:45:03,True,False,No holidays,2016-06-05 09:00:00,2016-06-05T09:00,26.1,0.0
373,4527,2016-06-05,10:00:02,True,False,No holidays,2016-06-05 10:00:00,2016-06-05T10:00,27.4,0.0
374,4333,2016-06-05,10:15:02,True,False,No holidays,2016-06-05 10:00:00,2016-06-05T10:00,27.4,0.0
375,4164,2016-06-05,10:30:03,True,False,No holidays,2016-06-05 10:00:00,2016-06-05T10:00,27.4,0.0
376,3973,2016-06-05,10:45:03,True,False,No holidays,2016-06-05 10:00:00,2016-06-05T10:00,27.4,0.0
377,3792,2016-06-05,11:00:02,True,False,No holidays,2016-06-05 11:00:00,2016-06-05T11:00,28.4,0.0
378,3593,2016-06-05,11:15:02,True,False,No holidays,2016-06-05 11:00:00,2016-06-05T11:00,28.4,0.0
379,3426,2016-06-05,11:30:03,True,False,No holidays,2016-06-05 11:00:00,2016-06-05T11:00,28.4,0.0
380,3244,2016-06-05,11:45:03,True,False,No holidays,2016-06-05 11:00:00,2016-06-05T11:00,28.4,0.0
381,3076,2016-06-05,12:00:02,True,True,No holidays,2016-06-05 12:00:00,2016-06-05T12:00,29.2,0.0
382,2901,2016-06-05,12:15:02,True,True,No holidays,2016-06-05 12:00:00,2016-06-05T12:00,29.2,0.0
383,2746,2016-06-05,12:30:02,True,True,No holidays,2016-06-05 12:00:00,2016-06-05T12:00,29.2,0.0
384,2610,2016-06-05,12:45:02,True,True,No holidays,2016-06-05 12:00:00,2016-06-05T12:00,29.2,0.0
385,2458,2016-06-05,13:00:03,True,True,No holidays,2016-06-05 13:00:00,2016-06-05T13:00,29.9,0.0
386,2303,2016-06-05,13:15:02,True,True,No holidays,2016-06-05 13:00:00,2016-06-05T13:00,29.9,0.0
387,2180,2016-06-05,13:30:02,True,True,No holidays,2016-06-05 13:00:00,2016-06-05T13:00,29.9,0.0
388,2054,2016-06-05,13:45:02,True,True,No holidays,2016-06-05 13:00:00,2016-06-05T13:00,29.9,0.0
389,1969,2016-06-05,14:00:03,True,False,No holidays,2016-06-05 14:00:00,2016-06-05T14:00,30.3,0.0
390,1841,2016-06-05,14:15:03,True,False,No holidays,2016-06-05 14:00:00,2016-06-05T14:00,30.3,0.0
391,1755,2016-06-05,14:30:02,True,False,No holidays,2016-06-05 14:00:00,2016-06-05T14:00,30.3,0.0
392,1667,2016-06-05,14:45:02,True,False,No holidays,2016-06-05 14:00:00,2016-06-05T14:00,30.3,0.0
393,1618,2016-06-05,15:00:03,True,False,No holidays,2016-06-05 15:00:00,2016-06-05T15:00,31.2,0.0
394,1580,2016-06-05,15:15:02,True,False,No holidays,2016-06-05 15:00:00,2016-06-05T15:00,31.2,0.0
395,1571,2016-06-05,15:30:02,True,False,No holidays,2016-06-05 15:00:00,2016-06-05T15:00,31.2,0.0
396,1581,2016-06-05,15:45:02,True,False,No holidays,2016-06-05 15:00:00,2016-06-05T15:00,31.2,0.0
397,1591,2016-06-05,16:00:02,True,True,No holidays,2016-06-05 16:00:00,2016-06-05T16:00,31.1,0.0
398,1653,2016-06-05,16:15:02,True,True,No holidays,2016-06-05 16:00:00,2016-06-05T16:00,31.1,0.0
399,1701,2016-06-05,16:30:02,True,True,No holidays,2016-06-05 16:00:00,2016-06-05T16:00,31.1,0.0
400,1759,2016-06-05,16:45:03,True,True,No holidays,2016-06-05 16:00:00,2016-06-05T16:00,31.1,0.0
401,1918,2016-06-05,17:00:03,True,True,No holidays,2016-06-05 17:00:00,2016-06-05T17:00,30.9,0.0
402,2155,2016-06-05,17:15:03,True,True,No holidays,2016-06-05 17:00:00,2016-06-05T17:00,30.9,0.0
403,2292,2016-06-05,17:30:02,True,True,No holidays,2016-06-05 17:00:00,2016-06-05T17:00,30.9,0.0
404,2431,2016-06-05,17:45:02,True,True,No holidays,2016-06-05 17:00:00,2016-06-05T17:00,30.9,0.0
405,2544,2016-06-05,18:00:03,True,False,No holidays,2016-06-05 18:00:00,2016-06-05T18:00,30.2,0.0
406,2684,2016-06-05,18:15:02,True,False,No holidays,2016-06-05 18:00:00,2016-06-05T18:00,30.2,0.0
407,2793,2016-06-05,18:30:02,True,False,No holidays,2016-06-05 18:00:00,2016-06-05T18:00,30.2,0.0
408,2895,2016-06-05,18:45:02,True,False,No holidays,2016-06-05 18:00:00,2016-06-05T18:00,30.2,0.0
409,2980,2016-06-05,19:00:03,True,False,No holidays,2016-06-05 19:00:00,2016-06-05T19:00,29.2,0.0
410,3108,2016-06-05,19:15:02,True,False,No holidays,2016-06-05 19:00:00,2016-06-05T19:00,29.2,0.0
411,3220,2016-06-05,19:30:02,True,False,No holidays,2016-06-05 19:00:00,2016-06-05T19:00,29.2,0.0
412,3302,2016-06-05,19:45:02,True,False,No holidays,2016-06-05 19:00:00,2016-06-05T19:00,29.2,0.0
413,3378,2016-06-05,20:00:02,True,False,No holidays,2016-06-05 20:00:00,2016-06-05T20:00,28.0,0.0
414,3444,2016-06-05,20:15:02,True,False,No holidays,2016-06-05 20:00:00,2016-06-05T20:00,28.0,0.0
415,3521,2016-06-05,20:30:02,True,False,No holidays,2016-06-05 20:00:00,2016-06-05T20:00,28.0,0.0
416,3615,2016-06-05,20:45:02,True,False,No holidays,2016-06-05 20:00:00,2016-06-05T20:00,28.0,0.0
417,3737,2016-06-05,21:00:02,True,False,No holidays,2016-06-05 21:00:00,2016-06-05T21:00,27.1,0.0
418,3860,2016-06-05,21:15:03,True,False,No holidays,2016-06-05 21:00:00,2016-06-05T21:00,27.1,0.0
419,4019,2016-06-05,21:30:02,True,False,No holidays,2016-06-05 21:00:00,2016-06-05T21:00,27.1,0.0
420,4192,2016-06-05,21:45:02,True,False,No holidays,2016-06-05 21:00:00,2016-06-05T21:00,27.1,0.0
421,4406,2016-06-05,22:00:03,True,False,No holidays,2016-06-05 22:00:00,2016-06-05T22:00,26.3,0.0
